route_length_km,avg_speed_kmh,elevation_gain_m,traffic_density,weather_condition,vehicle_weight_kg,battery_capacity_kwh,avg_temperature_c,energy_consumption_kwh
5.48472148175799,36.04847866602794,241,0.24236263792108714,1,1719.3160175315786,69.50241291690443,26.94796083131487,6.74
53.589312007949154,15.835862937900608,491,0.9011838147436526,3,1627.220358344362,74.60131359319846,13.563476043228539,18.47
108.29339063834689,36.1032624681232,80,0.685256112186664,1,1412.775489817567,47.32673495416494,24.760387325746027,18.42
13.002905246913787,45.28484232567317,59,0.41615197298606543,2,1485.366788991811,61.276153105963765,24.903032449731057,7.06
100.90547026621425,29.44307622353149,346,0.3101803764778155,1,1318.7574730529007,53.23650062712557,12.56577739817929,18.49
33.247278442523466,39.4059965694521,248,0.7229932560668308,2,1639.153118495387,81.31677584170636,19.7902605918196,8.29
60.70542239558677,35.926805166517084,311,0.46975620570463283,3,1540.5098820913904,72.6795035999914,14.962367464148377,16.42
36.014028476724754,40.4648658256962,19,0.1837442701457751,3,1230.3968143199259,69.0105299888658,28.130650645301106,12.27
37.13889017455815,39.38144286533909,316,0.08562901235798104,1,1537.5281877028374,67.95545607476667,12.130335313307306,4.94
35.91530883806851,49.402414879975254,1,0.16412993241258422,1,1550.7654603204749,58.325108769847596,16.9224471343807,7.52
27.665048928608226,41.68356057386358,133,0.673577476269936,1,1270.1815339661712,64.19573416296566,20.15662566799983,10.75
34.617047457351624,31.64387868575336,166,0.40844937736040554,2,1618.5271491813633,50.67330498388614,17.11060089504479,6.69
231.1960015392896,37.292603274493885,173,0.298650901291884,2,1431.685059764723,65.00332893516101,19.445492397766962,28.02
104.831693945687,36.924697135478,77,0.18526275857232122,1,1407.562890027767,65.45732067739203,20.195017893451862,13.62
113.95981348496986,45.15902582843606,490,0.2067964223415395,3,1405.3827887592945,88.02936949295346,19.77580840872084,23.41
6.903974044926381,48.80360578826017,27,0.21971749246605288,3,1401.2326294625732,59.614066608364695,20.720248434444056,7.39
168.95870977864624,68.43131046955662,392,0.44511512355322014,2,1392.0311371115604,53.28497826996189,19.26947498212971,26.67
52.9029751193982,36.282523867364006,431,0.6253247032334399,2,1203.2764931267614,61.989061083681264,19.261028041353185,11.79
68.20132293652847,29.641097558704818,477,0.9894785258387472,2,1420.724246252163,59.22975599852889,19.965651685595187,13.9
52.17181507258613,32.83991911131883,404,0.5919909468660649,1,1168.0117112134203,58.79014693563905,22.043812222350972,12.25
146.21064091331627,28.735085792990528,283,0.8834675045565994,3,1523.7330916172632,54.69185832813212,14.025298993727748,27.96
83.36092749587614,41.754620824947104,202,0.531134904497583,3,1609.8155828463953,62.530358473882075,21.278213342192995,21.82
118.91382905486729,46.920195224114046,447,0.5634679855461254,3,1463.728094705072,65.69469164170121,17.656953908815893,25.02
12.423779492829198,57.32832329921168,129,0.02319879827002047,1,1439.4624804950588,38.36319617751913,22.58474158153418,3.19
8.817227954120954,52.43511965730686,485,0.9031043018404927,3,1446.331514301383,44.3093799465795,25.760675387988773,12.28
4.222308329738763,34.803897793580965,343,0.6274012231058487,2,1697.913178194231,50.88145257487677,19.901525117988363,9.28
36.13671216479438,37.6322007716475,300,0.7676743976029434,2,1177.395948638998,52.11218550042799,21.075144576200643,8.97
18.962952196217834,43.36710298060543,336,0.1449757300686766,1,1432.8290318045774,50.20129081794394,21.058662910456146,6.47
134.73552163591913,42.511318851725065,464,0.4616076337209881,3,1614.7825851913574,49.91781474011618,23.658173597464323,24.96
9.864426796363608,27.214215637975123,105,0.5118893750905629,3,1296.2885571710544,64.2151736070707,12.233560441243853,7.3
13.826816498295067,27.145834271897186,323,0.6126429785990406,3,1317.2560815754716,74.96987505405878,22.02404958485245,11.06
22.59046207932801,67.59505809363151,236,0.6435962172402484,2,1332.4422748141194,69.12748979372199,16.021964885117548,4.58
17.06932185310167,19.441277602011198,290,0.08451274326494307,1,1413.0585721217328,67.42066283903654,27.555990463584333,4.51
190.73161253954697,40.89728655370487,194,0.8615622981124401,3,1829.2178753132855,75.91564817049614,26.005837818200025,32.54
25.87454625248393,23.565003268065972,177,0.6321013745154558,1,1461.846696749544,55.783943855242214,22.408025629797113,8.43
61.11723891097686,40.430015338099295,396,0.30860926893002805,1,1394.1979400371292,54.655688471226775,14.258511249559735,11.29
12.825523166914643,37.05932503116069,214,0.38901334823702927,3,1639.251430686485,72.0827539596604,22.63921042891802,15.59
7.1645243037222475,36.337213831960256,125,0.2091935387946725,1,1891.5995998508558,52.520529329022615,26.59345541478439,2.27
19.146052754920447,40.93057577725135,273,0.40857118213333865,3,1745.8202734907782,71.4479035527226,21.558659710580603,10.94
17.26567296036223,43.276578921744076,352,0.7258407500214143,1,1565.861057577153,63.70976097440416,20.18852732741592,12.01
99.87691312729065,46.22077889668449,183,0.6583776811590384,2,1670.498550791708,60.6112245562398,15.607893531073499,14.98
60.4743373075723,40.74705042771017,229,0.8781206727183295,1,1345.2414391792083,70.02197737973198,24.730115996168845,14.65
34.34921351049604,32.67395839994232,390,0.43275125747838283,1,1746.0081905083118,66.1061515126186,23.6858966495017,7.51
10.174686103855073,34.9414373581158,391,0.27523368583894137,3,1449.55823823544,55.444920314786216,20.08075323990511,7.98
15.766155008017623,42.4334212933527,385,0.6317048715602376,2,1640.5737034314545,54.59639882696769,17.673441571285807,7.84
29.11833698723456,34.84866790782908,460,0.4886240092373617,1,1363.1911501290303,58.797860914718115,19.892035945069214,8.36
34.628057924095295,58.77984377900044,121,0.23799394830366039,1,1097.9089596574654,58.91460341859728,23.80705084960171,6.44
34.226607874948996,30.266154150304413,305,0.4144134403057288,1,1649.4650208333417,68.767881911771,16.423907537730425,8.52
85.8394667091986,24.815990273635244,438,0.9674184247170341,1,1574.7323073188102,51.60682852334738,18.830669028636095,13.01
51.14087468618932,31.13852069795406,207,0.5381091468834496,1,1418.9701013226445,52.12682631382367,19.444230181684652,9.87
6.40228370941035,41.61633774353054,242,0.027154759616087154,1,1280.3155497546634,57.81380039880056,24.204249166244878,0.97
15.404352483051392,37.08569677924365,334,0.2727404291250849,1,1382.86810427715,64.82108052682817,19.590068955520163,6.2
18.960000695999106,33.42302476480489,207,0.8642835441241005,1,1546.0272897528598,57.38299729910352,10.127206023488618,9.35
48.28672901914014,50.613115522112935,293,0.801985157887639,2,1470.6972581853008,71.85764154832981,18.853975196646402,12.94
38.19803307968125,28.281665301944606,156,0.15635524112756038,3,1776.079954674556,39.52289538310662,25.820946393127926,10.23
5.472876545931836,55.86277552390366,71,0.5385439803958548,2,1103.675806136879,52.82635997420746,21.826031174299246,4.32
17.101050881898246,38.21971910423198,44,0.7280956158831002,1,1350.2988244087937,62.5559194797542,24.94423995066938,3.89
52.328210688307095,41.956959350219634,97,0.5162495841994685,1,1417.8622610296654,66.0318145230117,18.69391066977389,7.22
31.599876885136513,40.43162932364244,232,0.25943132647725176,1,1451.1352581645697,63.535371661656534,24.45062346287813,7.22
13.958727298897724,40.911555207791395,259,0.3924690760697541,2,1745.9414666249252,50.13023958662657,8.306200236173435,10.2
63.246600686134634,29.764409011232896,181,0.5795476184457142,1,1799.9038913957538,57.72861323843204,19.305152912223857,14.66
28.5728569025203,48.009329091589805,488,0.39617735735270043,2,1719.2370421197465,65.27355275518904,18.7355901212316,13.57
93.23891328846122,26.570697143030586,400,0.07231388098253655,1,1347.4875869910334,61.59093620581514,23.102139969400746,11.13
13.488514866142829,46.59414407157045,188,0.358934409643627,2,1226.213911804549,56.14890153021579,15.902140121638544,6.46
6.537427222793204,39.077325334260685,2,0.14295002269105184,2,1516.977247308995,54.883564102378365,14.97642149798073,2.0
19.281371844830723,37.397220087311965,235,0.28813857713206004,1,1423.4685814847417,50.93181084991088,21.857513618487236,4.53
77.65015765573038,27.158242221473287,54,0.35724992780218556,3,1395.4228726234232,68.20753818310044,19.883162723538074,15.67
14.906291203507926,31.52384074347874,46,0.23231164874836885,2,1493.0285287213155,65.39910063500645,13.96148497610179,6.0
13.211728080949953,22.928099671590616,299,0.46056014825700886,1,1320.5915085164609,63.9906547365214,20.927193464150616,8.38
2.989961455392812,31.283648046451926,400,0.8250434756234767,2,1442.0282862170507,50.662257795462075,21.99579405302233,6.47
151.22636925120858,45.06271936874788,477,0.6796603929345783,1,1256.196148663898,61.75379543724711,24.07667242995137,19.14
9.614889099161601,49.476562639610655,402,0.2212280864368742,3,1419.1339308843965,68.4550815521981,26.994769281262506,10.77
2.4390469763003897,29.460695806382706,36,0.9246156869807808,3,1508.7632743451375,57.25663539932277,15.891655947631463,7.83
67.05347336904995,25.155774481249104,492,0.5604356116920778,3,1321.014622346496,78.25815322996309,19.219009830614638,21.13
27.98683704845912,38.414400634509164,14,0.3036772478290046,2,1519.6787249885565,64.34518395050907,18.743521683327106,7.0
122.95481481581587,42.37734876963625,36,0.7031501548571559,1,1492.1018489820426,47.57204428975516,17.21357569486668,15.01
21.985080241735428,28.79239902097025,90,0.4350598353550601,2,1643.3682497925715,62.500507765212,17.29044868781567,6.28
27.41705773112189,34.27232959880736,135,0.870562460091909,1,1434.9788054345574,52.32135174956804,21.671850054693557,7.22
59.83254527564288,25.279454612057886,175,0.40569236506434325,3,1464.1930680800515,59.64015934356408,24.352055736094798,16.32
13.971354920314633,42.53814046115103,63,0.4426919899791212,1,1407.830270479213,59.753223457165795,18.25057850777779,8.26
21.24744713764854,51.45309324303772,318,0.9052976393636438,2,1524.9580944828479,68.60122632574628,20.88847045860898,11.84
57.84135267424322,52.23408012688732,97,0.1631188744301918,1,1265.7654468546061,64.8681490699391,14.56618962486537,12.46
100.63542397971435,47.75265606006231,327,0.20861770174899796,2,1294.9873447069233,54.37031795250169,18.804250232085955,16.95
20.567970217612164,29.55618732747983,222,0.32538532974905576,1,1401.5604592066481,65.65320494295365,24.27324349764209,5.35
27.824948016649888,33.57332957224111,100,0.5921338819696672,3,1513.2967003696922,55.514941075269164,20.45762105686526,11.99
81.69347884253455,25.894725910743123,269,0.7585643940487414,1,1780.0973608322397,70.94321061742399,20.491164005451836,17.98
32.568034264492674,55.25794265858319,37,0.870120005531431,3,1631.207859970664,58.56403897393683,28.599408842599985,11.98
60.10501979314792,58.27131345716678,439,0.465727639673455,3,1257.3715071561662,51.556245278721406,22.994485519327895,13.91
77.78182438636361,39.20668259361671,206,0.8146075147446342,3,1578.9899201765609,64.65375656116012,27.06538337221451,24.07
16.221447835114553,39.68410246715978,213,0.5962118198757395,1,1091.5901058584664,67.69096204508993,20.83833130522967,2.84
15.313460340021345,35.96202561411263,272,0.48670300617063933,2,1648.5169289327275,62.33658888101876,13.464823782518666,6.27
170.81861489972957,31.369515774559645,57,0.4494987978128052,2,1616.013614509718,62.277817188748784,17.631831153341572,21.01
22.01505817985664,44.512154863387366,486,0.7324420537055942,3,1261.1889712363807,68.83872783203715,21.255267010101544,12.68
50.50976699979491,60.27218646252849,496,0.4267406219279569,2,1182.9044378741357,59.02561583418072,15.628286407836343,12.35
71.85296289444949,47.15045719072198,64,0.4040545615774378,3,1575.0055356795142,59.02786238793919,20.18559073808737,15.37
75.52469937929733,51.2801790036668,103,0.15774697078926236,2,1605.98588091157,77.02058369844904,15.22674236202576,14.49
32.58388529193192,38.22327710349631,1,0.11975675047238099,2,1263.2965332387355,54.57330125069984,12.804013784402818,4.81
102.87682211258497,32.00959401060842,151,0.7849168968196939,1,1598.158869672443,66.11214578186144,24.568741645908197,19.31
40.024216244796534,43.9838435701676,452,0.06740646953483254,2,1614.8626036492622,69.5644225496755,25.679251450639157,9.89
18.53630741395935,48.256592363564344,334,0.6952503648686269,2,1180.6211882397974,63.496640051517716,22.551375451436314,2.48
0.3212367736746544,47.786809733511134,255,0.896998646754745,1,1847.8649660535714,61.547727662178715,18.591856664986064,8.39
7.641690718414497,18.57756102835652,455,0.949680290610375,1,1112.1696191580993,67.90680689880276,14.268911875093577,10.67
35.97148505871853,21.600740917555296,451,0.17903488421440417,3,1651.017241745211,44.69433634134057,22.780506126252583,12.54
89.9672937659935,53.38762283637557,355,0.15838699992854322,1,1589.0238676646502,57.95470947559326,21.185496420392397,14.43
56.638853959469934,35.75225438440125,112,0.08272966904227497,2,1330.6896455386864,57.70832372277387,25.730500087807112,6.6
2.4847801246875263,41.432011042560354,41,0.8378171390159563,3,1680.6762461806366,61.28274669582452,26.236136425942895,8.18
76.49072546915423,26.155582968862248,486,0.21886191938937238,2,1796.6868080228537,50.04104307709536,10.887544127660854,12.05
112.09387987550086,51.972625365575496,134,0.031043780887550554,3,1145.4518673193052,60.18718223316692,22.623350018642356,18.19
9.80584135581107,45.51638312610888,62,0.9435090483748616,3,1581.4076720409894,67.99083952389921,22.332905270288148,13.67
68.66646699223288,48.38168801057899,203,0.45576820545816754,1,1662.5682404415247,70.61802467779796,18.190698731188075,9.86
0.018960210639747305,45.966318570344704,126,0.8788880678584231,3,1746.7931594457496,67.52978569919655,13.143662839261497,12.24
26.882162540005304,21.445464688319326,87,0.5023540262585731,2,1320.3276684121802,62.50980535335552,19.426164599472,7.2
20.299027671308526,55.23011351688233,7,0.3580204880085286,3,1493.2504288231232,55.25603755279843,15.879186625638308,8.25
34.918665147581876,35.58472200259719,239,0.5882990979828152,2,1708.2829001227612,52.32093186224233,28.548106384791158,10.27
73.66740241553589,31.927983918309753,227,0.4939325232494891,2,1089.6836501505122,62.66007131527426,17.192021377183682,10.07
19.550764754811745,32.901560253042234,87,0.3042614376934146,1,1581.9178909137495,56.85847986059488,16.719523205758772,6.0
74.23817202729391,50.572929783268094,434,0.8742453487809346,2,1685.9338322834774,39.60369719059325,17.828186284036654,13.02
26.99327886433693,47.6488472317544,459,0.864830638974928,3,1784.5743177769325,64.68080105801255,21.996615110739924,17.14
16.405861066521776,44.257239594067734,17,0.431743586083303,3,1240.3845040443377,80.81968276316123,17.00843921988957,12.62
6.043553281912795,49.22021848960257,318,0.49068511404239534,3,1172.9463878162624,71.44096611333309,24.9469661456778,10.27
45.424102220337645,38.84479286336745,158,0.9572606650519208,3,1394.5835179682895,67.57160186998846,24.40743634965198,18.28
46.51110913298872,40.155257186909154,174,0.4099849281591065,3,1526.6741366782132,53.45541446527139,12.154541527573526,14.16
38.89951840803003,45.427324280514135,219,0.012913785258320987,3,1397.1339265542206,54.380889386926,22.94242675161659,10.23
108.76142009370841,51.3080978189729,344,0.7056074504807248,1,1473.9629578368304,53.3512298068069,17.563771744332463,19.33
47.28930590042364,39.003186243914755,378,0.10302941168651336,1,1421.9552463066175,63.219557868333816,22.889875880769445,6.47
78.28565669561355,32.684461169154325,425,0.1521145360781312,2,1529.4677089243144,54.52762596135127,22.73470906536065,14.72
30.948495013700512,36.757848233202424,18,0.8968777808778013,1,1478.2388842434189,61.805080095325046,24.427884496459715,12.47
29.818480569564095,42.56135144426753,346,0.043529413353759816,1,1853.4099108204402,64.61076316974172,24.416793172196453,7.65
31.888307798675523,46.35285540492658,141,0.29685392770709984,3,1204.3230217765274,55.12087006208065,23.65309872842414,12.6
10.509874104943815,35.677425865317694,74,0.174049073997801,2,1576.6237379718987,65.13745299732392,19.632315074757564,1.83
24.788072426624865,40.02679355178468,193,0.2416821693145479,1,1327.7156746574833,59.764905739480966,25.546183535021544,5.22
14.628192682487837,43.436727045181,47,0.8253827222499316,2,1714.5005504825988,75.26532948858342,15.066874305070316,7.01
13.779784981272858,32.64623004036783,141,0.7442008798684577,2,1610.2158696172737,82.88273449158257,20.873882592385375,5.86
70.72577672947745,38.768116266623935,64,0.2757187917442726,1,1287.678069629517,60.36276691678995,14.988588255898918,10.01
27.674816695330883,30.791196822025487,132,0.34880688378011704,2,1560.4102875070148,65.9954425681197,19.03674617736166,7.73
111.47296601033472,32.82694107710133,375,0.9375927355821099,1,1504.3298032073847,55.12687828447656,15.874863383773707,18.97
10.02138566001081,45.046007034966415,381,0.8818676441289072,3,1622.2060376206148,49.73133033313223,18.465336786254547,13.79
0.6453893217951958,53.471781501331236,367,0.502095397959007,2,1357.5394303856353,58.47663135007927,27.59157833977178,8.63
23.787029753055617,21.939746115461414,120,0.6906300246430366,2,1262.0027320651564,79.96660577786884,15.975020274565937,6.53
116.39812782510812,41.79274016956657,31,0.9646974615724553,1,1354.7376183389124,54.49735305692669,29.01046580847318,18.02
19.074966180325934,31.44232061809428,98,0.771243902091249,3,1527.8173572301278,41.09847585609198,29.838830584426315,14.14
0.519848183809803,26.494360271300007,95,0.4716214793174369,3,1525.9897621667228,64.95780683760542,26.34536128502373,8.82
35.45144627707745,39.16449312309299,202,0.631349144899633,1,1428.061344239977,57.92192509133445,23.994818566259486,8.45
13.657530754335676,44.598940586027695,127,0.4928291886984806,2,1584.054884783951,68.60473276248962,14.496124557766642,6.38
71.92555054958311,31.826432532388253,3,0.8895950240054241,1,1400.8767795829278,55.636549648835846,21.56178000691313,15.04
25.36994811913828,34.05297061173766,354,0.3569479391574426,2,1386.328533323914,57.892474881238414,8.503777106820458,10.08
74.88665561268454,20.288349857804878,40,0.8128718395203117,1,1455.822437613008,74.40857184719985,16.98917967430473,13.13
29.235361211352817,36.151130676409245,54,0.7440019445036311,3,1677.7233937407066,52.08834308514636,18.29125949431485,13.37
13.406303906658392,40.44918097503288,273,0.016510413288100545,3,1637.1037625023037,67.01216792930155,26.574039906100825,10.74
121.65865747366394,52.0060855414329,441,0.05659647465769024,2,1613.582776417868,64.79799337435057,23.122838335789968,19.51
44.822522495474885,34.4655250864054,498,0.29766767511442305,1,1818.3088543564509,61.2769452314458,15.717698805834322,9.57
120.74312225787523,33.753705634044316,143,0.6665883531977266,1,1591.1648808453924,62.561230720599326,12.514530057668317,18.99
51.47305404774964,23.931480580313313,24,0.07810383713470737,1,1357.1563752343711,66.23406644733318,24.15396692277476,4.11
6.8684081124903775,40.09381981695759,458,0.08377456846722198,2,1538.687929485567,33.884489395844845,17.417798247435677,9.68
59.35412964244405,19.221298387367565,185,0.7735153211901432,3,1275.3514602755724,47.129434124755065,20.47145264017528,18.23
26.247499270719093,33.91611233023706,499,0.9302705281446746,1,1721.3457124395811,64.14175059489267,16.02574689440785,12.66
5.574983385451455,48.86635924278608,354,0.20209386728416578,3,1269.0719842487554,51.11890819996512,24.7839892864432,9.68
15.035431853911192,35.679975425892735,135,0.6915817812119482,2,1034.8636416607103,53.78780094292617,26.988355192339345,8.42
6.151732012546583,38.43641999938438,208,0.39030758752831696,2,1545.3897531907908,57.47875260075999,9.76936413861138,7.39
83.26532740847048,31.279964118060555,468,0.5451542821968499,3,1805.3344407657698,80.66755533562147,12.208739708171816,20.7
23.725480372743853,24.29671309764154,153,0.1277405985830512,1,1733.1272803450304,65.11713556766333,18.001510611425207,0.88
81.5488763002474,58.58768001125107,172,0.3356331854365473,2,1740.062189855897,62.442251736548606,11.471283919731352,12.78
247.3622787913111,41.35105244727484,289,0.4847595120539778,3,1572.9080839907087,57.4912315441793,16.188066276898212,35.55
95.461471101715,60.470293623368065,32,0.629158147927103,2,1258.6066828112198,59.72043079446979,17.995985142030268,15.92
2.658565364806992,41.554381378757036,121,0.3481604326869493,1,1432.0235054022644,37.095578397472714,25.708082811269296,3.96
41.685916283877575,37.24266164099645,50,0.275268190527018,3,1552.613067288031,65.76379502619012,24.040759706891766,7.97
41.15576802525732,45.67097062288041,218,0.19271090307372551,1,1627.560492411501,57.50812081085404,10.007495564398466,6.59
86.68803259596241,49.08912761784383,318,0.3889900968023038,3,1172.35126708471,67.58054475993315,27.284787362570246,18.98
89.52462368863452,45.45477590937399,151,0.3100437794163996,1,1742.5662658442309,62.03459024483392,17.66629966027868,11.12
9.753405090335326,45.17741544148922,491,0.5275385869000968,1,1852.5578522567712,48.877549178730256,12.121945303714964,3.52
1.7181977231528447,51.98568525141418,466,0.9581892027266878,3,1645.9916246922774,63.22755127886284,6.397732679777725,15.89
50.518828696523386,40.100239133809396,186,0.770027163528453,1,1420.8718870865953,60.50379417065675,16.63836096365321,10.46
63.41931599723023,52.06358024077406,497,0.4817427484682226,3,1303.6391496545168,45.73051000566586,20.626266503457494,17.28
49.11089347000397,44.766877402983035,308,0.6703103886279937,1,1533.711718120157,57.80970956438292,18.927270368514538,12.37
57.00180973611892,42.22457662727333,274,0.238437489624433,1,1514.3085700285233,58.98533906714895,24.113970048891865,6.65
74.04971710416233,34.00694492486455,56,0.4229878176566375,3,1502.70450125114,49.45314525041292,11.466209267919055,16.24
30.195505010684403,44.13296656005024,328,0.5142323389665905,3,1560.9471491825298,60.969107872422114,27.852999615415303,9.87
31.899091246964918,32.428204409915786,239,0.43539019804007606,1,1484.1233208562912,82.66925170825205,24.103890316844645,9.96
100.9885934458459,58.27424827956687,295,0.7917501260055408,2,1309.2602022405579,50.8742088677651,23.631172222853216,15.1
20.810473800524807,36.83783068392125,82,0.8511586925026693,3,1464.4498659202159,61.31650425477709,20.409553163026917,10.98
40.012823980908465,60.16539082993609,342,0.3217143876044445,1,1480.9075041272563,67.5947068936164,15.098239547762278,8.41
76.39233944490692,44.50723308886131,33,0.46217366265047544,3,1485.2834360134857,54.280426928071876,22.331655542996767,17.58
17.09896022219356,41.29606775718939,106,0.30765510204553725,2,1632.6694689512183,48.10368853860456,21.555623227028452,6.34
64.6779371571849,36.524149708719676,300,0.987163524939547,3,1782.056787635174,61.608705852485286,17.067833687928264,22.03
3.163047292447697,50.81474892516316,440,0.21800799091349476,3,1678.3503583428305,57.60349686611357,16.29281945421347,7.37
21.487326287001896,40.50691164457213,481,0.9690015821121836,3,1421.8795103595826,45.57510527242835,16.50543053409757,18.19
8.007834572684134,31.849927368802422,403,0.9761157151767844,3,1392.3909683391469,75.03276764269484,23.669206063819463,10.28
69.60313724647659,48.89541088445595,149,0.2194081640047596,3,1457.6043357865096,59.147251377276895,7.653321175886809,15.48
29.931549195977702,47.56936244540045,49,0.3899389761719928,2,1506.9054846360616,85.50785592515672,35.26749784792131,7.6
196.61651532360594,44.145599604846595,87,0.6612568026956073,3,762.274514340221,52.2448443019664,23.81122397178594,25.71
115.27431897291835,30.512680831621662,12,0.11562530633106682,2,1523.9734640071817,55.51645179829042,11.16711150488809,17.03
36.38791773552924,22.464128465301062,107,0.606134282094745,3,1212.156092197245,70.63533264148275,20.666634221767982,12.82
10.810596787365627,31.746685755873983,461,0.25990401734818225,1,1563.8212704497903,47.343212221938984,32.731324059425525,10.12
81.30781687237013,41.54993786345379,323,0.8158658915886331,3,1543.6746628753267,56.05595117810396,26.5560760290957,20.66
14.087428700951813,36.977987387090266,176,0.665375640233719,2,1639.5568335568,79.80453775663153,22.157971652898397,8.26
12.542245140143967,43.35368906639418,255,0.09686371135930605,2,1707.815667805278,59.44802766746782,16.538217016548593,3.61
60.380693723627566,42.50917539822368,165,0.8730088763856029,3,1285.6334056753112,64.18724941385533,23.715306340276037,21.76
121.98332942764947,40.96279261745106,268,0.8072186396934615,2,1574.4481542636313,77.13461414456604,17.232212750454323,16.65
16.018282357819867,34.50986557876701,182,0.5621949984635294,2,1843.0482218982618,51.22241055670176,17.322723278630598,7.55
10.128204276986308,37.08338302209492,327,0.43090847151519696,3,1642.551330583505,66.65708813138214,24.599966981099627,13.02
122.63768913012407,44.89845094878125,129,0.026693530359822026,1,1524.108644948624,38.70553893374171,24.387701537605746,14.59
37.172575219517036,32.09073061440183,283,0.7757416442852009,1,1606.266668874382,57.79359244053755,25.799937302899473,12.48
7.088402680786279,45.526091508229115,42,0.3589104746267555,2,1421.2566986063396,56.746739360939344,18.51927932720805,0.94
5.119134840085471,18.689627489267156,331,0.10797586156882977,1,1424.0218681877188,72.50720979927202,26.77358244602216,0.99
2.011455628071997,42.411477642503044,24,0.08701992517053936,3,1591.4633361707026,52.04252300544342,19.757072132241337,8.07
157.58992697630444,35.991284221760196,3,0.8554466516039679,1,1083.9519312598964,47.73735121479673,23.422830592250694,22.07
34.04247760894065,47.59049597700466,401,0.5934214062702702,1,1167.9365717824244,58.01640548595136,24.031598831548273,12.54
5.298176372673025,45.044761410540545,98,0.9833077865744447,1,1192.185405656397,63.320499364926114,15.931624070617632,9.91
69.97344200279451,42.58289396360582,12,0.487695032964639,3,1612.041173020094,58.968463375296835,15.744984465459991,13.41
46.64851907043681,64.973460607475,370,0.9828980533943571,3,1503.4587629241228,52.198918329678925,15.595775738755018,20.62
27.243873067567197,52.572571224288104,181,0.20242423086556205,3,1397.7371649110748,59.25851501454185,27.40817383199962,11.8
46.681636749364145,55.95893969801575,445,0.5154360065335442,2,1490.2593547429137,68.26743749250697,15.106271400896956,10.72
19.112175442866356,45.55995721062011,7,0.9056052972338235,3,1387.025755559833,45.986839182345136,16.362873773280462,14.48
12.825854708859344,34.89738902415029,110,0.15281280837453004,1,1400.6693919308368,52.77067254683951,17.84959809297766,1.29
50.069600320234464,41.06907192727126,30,0.5641900976737141,1,1275.6873070805943,65.95787415335265,19.81627409450034,8.69
120.49236491238224,51.861699204010264,244,0.23516818574627707,2,1533.134159590781,74.65814097832602,25.6004858530191,13.74
3.277964255034442,62.900519636023844,324,0.13703523512667082,2,1442.5309844713108,60.42524854928061,16.217823870375145,7.44
213.42138018978721,56.81526198792204,144,0.1952265384743327,3,1206.8186315927317,66.96834385138031,14.905535690398477,28.17
34.6617635249736,37.62343560500546,328,0.9654686974784044,2,1321.3958322307624,70.57322007328324,12.666327213726237,10.86
19.74084906909926,35.69977039060295,287,0.472552847521706,1,1596.4806808235676,63.76849633454125,29.511230747863653,10.49
39.25788175150572,25.183319684688538,112,0.3812423572099647,1,1745.6620664989246,78.782323519634,27.57587236300266,6.97
33.639467369462714,36.57492837520422,156,0.2982638582333994,2,1344.3525177066167,66.92304631824385,21.438298706489505,2.04
7.175304722785504,40.399649577306484,484,0.5814989592298188,2,1685.839979349049,43.40521155170182,20.74049428519528,5.95
35.16039252371392,44.263585770708644,217,0.38891505001075244,3,1405.0231315626613,57.09444585917052,14.765122360982962,14.09
15.868579687876187,40.21174507616761,282,0.6187130107083804,1,1614.4455960248492,55.61889281153861,19.490681747130125,7.07
8.694143592671365,36.015151220154124,297,0.31548603355454385,3,1561.3783844826712,59.20363976432246,28.264503606528113,12.52
239.0457814885496,37.45299085712483,485,0.4221587548407405,3,1426.3457115184442,62.58382682352803,7.9806584659936135,37.17
5.2864051821155655,48.99846189854404,22,0.08073212167422283,1,1451.2083898144729,54.030877013070324,16.620072940470354,4.35
35.248038683370815,54.1659653934645,462,0.15757854513151726,1,1475.1433559110992,66.37791424776621,30.114014710109448,10.72
1.8123168552557805,46.78823645054676,386,0.1342313177022635,3,1189.1832872333828,64.41965813016726,21.043670040678865,8.56
10.364405035780823,17.49744932215286,295,0.6099161931917735,2,1676.8293686440568,47.51126579763746,15.929828064960272,0.92
70.74769329506367,53.50387229640715,154,0.6827271234119286,2,1588.692379837524,50.9634017525814,22.07639319738706,14.13
7.690979225779087,44.8940909341039,51,0.8541837218266529,3,1199.9252636965323,50.45253497343973,17.4617088556345,13.29
14.461859866591873,22.644747446683656,41,0.5353837122358642,3,1524.701118733805,68.20261343308376,19.187525814087977,10.95
56.292451695609415,50.90760939056854,423,0.6225885887930458,3,1268.7291180467503,62.776509665342736,20.125460533176827,18.19
65.19772970203203,31.63562754437326,286,0.07484602812045593,2,1634.9104972774312,65.02981110723151,18.423651986276578,8.51
62.04071604634923,52.118040439765245,50,0.6332815235033464,2,1599.1429850941515,51.41448803626373,20.705823870630617,7.79
0.10663385797534891,37.10963929596004,396,0.15594443474190145,2,1362.2138576178024,58.13267504357706,17.720715308979724,3.65
48.44560191687579,31.600121773490432,316,0.4787961227284875,1,1654.6107943210402,65.74801499282717,8.796358252568968,11.38
21.612890940928143,55.679097537269584,169,0.8356063904262109,1,1701.944628119801,63.98025713196006,22.767293740177458,9.31
28.966707460595874,42.31803854126623,372,0.2459091106385115,1,1406.2507540475412,46.778304362684736,22.36360487057194,7.19
